movieId,actors,director,music,screenwriter
1682,"['Akira Takarada', 'Yuriko Hoshi', 'Hiroshi Koizumi', 'Yû Fujiki', 'Emi Ito', 'Yûmi Ito', 'Yoshifumi Tajima', 'Kenji Sahara', 'Jun Tazaki', 'Kenzô Tabu', 'Yutaka Sada', 'Akira Tani', 'Susumu Fujita', 'Ikio Sawamura', 'Ren Yamamoto', 'Yoshio Kosugi', 'Kôzô Nomura', 'Yasuhisa Tsutsumi', 'Shin Ôtomo', 'Senkichi Ômura', 'Miki Yashiro', 'Wataru Ômae', 'Kôji Uno', 'Yutaka Nakayama', 'Toshihiko Furuta', 'Hideo Shibuya', 'Tadashi Okabe', 'Seishirô Kuno', 'Katsumi Tezuka', 'Haruo Nakajima', 'Harold Conway']",['Ishirô Honda'],['Akira Ifukube'],[]
40815,"['Daniel Auteuil', 'Vincent Pérez', 'Marie Gillain', 'Claire Nebout', 'Fabrice Luchini', 'Jean-François Stévenin', 'Yann Collette']",['Philippe de Broca'],[],[]
225,"['Jerzy Radziwiłowicz', 'Krystyna Janda', 'Marian Opania', 'Irena Byrska', 'Wiesława Kosmalska', 'Franciszek Trzeciak', 'Andrzej Seweryn', 'Marek Kondrat', 'Jerzy Trela', 'Maja Komorowska', 'Krystyna Zachwatowicz', 'Janusz Zaorski', 'Wojciech Alaborski', 'Tatiana Sosna Sarno', 'Bogusław Linda']",['Andrzej Wajda'],[],[]
265,"['Hanna Schygulla', 'Giancarlo Giannini', 'Christine Kaufmann', 'Hark Bohm', 'Karl-Heinz von Hassel', 'Erik Schumann', 'Mel Ferrer', 'Gottfried John', 'Udo Kier', 'Willy Harlander', 'Raúl Gimenez', 'Karin Baal', 'Adrian Hoven', 'Barbara Valentin', 'Helen Vita', 'Elisabeth Volkmann', 'Lilo Pempeit', 'Brigitte Mira', 'Rudolf Lenz', 'Irm Hermann']",['Rainer Werner Fassbinder'],['Peer Raben'],[]
1672,"['Jean-Paul Belmondo', 'Robert Hossein', 'Elisabeth Margoni', 'Jean-Louis Richard', 'Jean Desailly', 'Michel Beaune', 'Cyrielle Clair', 'Pierre Vernier', 'Marie-Christine Descouard', 'Bernard-Pierre Donnadieu', 'Pierre Saintons', 'Gérard Darrieu', 'Sidiki Bakaba', 'Dany Kogan', 'Marc Lamole', 'Jacques Canselier', 'Bernard Marcellin', 'Jean-Claude Bouillaud', 'Claude-Bernard Perot', 'Yves Pignot', 'Cheik Doukouré', 'Serge Nubret', 'Guillaume Corea', 'André Weber', ""Pascal N'Zonzi""]",['Georges Lautner'],['Ennio Morricone'],"['Michel Audiard', 'Georges Lautner']"
65,"['Eminem', 'Mekhi Phifer', 'Brittany Murphy', 'Kim Basinger', 'Michael Shannon', 'Taryn Manning', 'Anthony Mackie', ""De'Angelo Wilson"", 'Evan Jones', 'Omar Benson Miller', 'Eugene Byrd', 'Mike Bell', 'Xzibit', 'Proof', 'Strike', ""Nashawn 'Ox' Breedlove"", 'Miz-Korona', 'Craig Chandler', 'Larry Hudson']",['Curtis Hanson'],[],[]
542,"['Gael García Bernal', 'Ana Claudia Talancón', 'Sancho Gracia', 'Angélica Aragón', 'Ernesto Gómez Cruz', 'Gastón Melo', 'Damián Alcázar', 'Andrés Montiel', 'Pedro Armendáriz Jr.', 'Blanca Loaria', 'Juan Ignacio Aranda', 'Verónica Langer', 'Jorge Zárate', 'Lorenzo de Rodas', 'Roger Nevares']",['Carlos Carrera'],['Rosino Serrano'],['Vicente Leñero']
53000,"['Skeet Ulrich', 'Kristy Swanson', 'Derek de Lint', 'Rena Owen', 'Antonie Kamerling', 'Serge-Henri Valcke', 'Nicholas Irons']",['Laurence Malkin'],[],[]
1377,"['Cary Grant', 'Sophia Loren', 'Martha Hyer', 'Harry Guardino', 'Eduardo Ciannelli', 'Murray Hamilton', 'Mimi Gibson', 'Paul Petersen', 'Charles Herbert', 'Werner Klemperer', 'Madge Kennedy', 'John Litel', 'Bess Flowers', 'Barbara Steele', 'Kathleen Freeman']",['Melville Shavelson'],['George Duning'],['Betsy Drake']
2528,"['Isabelle Huppert', 'Jean-François Balmer', 'Christophe Malavoy', 'Jean Yanne', 'Lucas Belvaux', 'Christiane Minazzoli', 'Jean-Louis Maury']",['Claude Chabrol'],['Matthieu Chabrol'],['Claude Chabrol']
1429,"['Edward Norton', 'Philip Seymour Hoffman', 'Barry Pepper', 'Rosario Dawson', 'Anna Paquin', 'Brian Cox', 'Tony Siragusa', 'Levan Uchaneishvili', 'Misha Kuznetsov', 'Isiah Whitlock Jr.', 'Michael Genet', ""Patrice O'Neal"", 'Al Palagonia', 'Aaron Stanford', 'Dania Ramirez', 'Larissa Drekonja', 'Michole Briana White', 'Tony Devon']",['Spike Lee'],['Terence Blanchard'],['David Benioff']
2642,"['Sandra Bullock', 'Hugh Grant', 'Alicia Witt', 'Dana Ivey', 'Robert Klein', 'Heather Burns', 'David Haig', 'Dorian Missick', 'Veanne Cox', 'Janine LaManna', 'Iraida Polanco', 'Charlotte Maier', 'Katheryn Winnick', 'Tim Kang', 'Wynter Kullman', 'Jason Antoon', 'Francie Swift', 'Mandy Siegfried', 'Mark Zeisler', 'Rocco Musacchia', 'Jonathan Dokuchitz', 'Joseph Badalucco Jr.', 'Libby West', 'Sharon Wilkins', 'Shannon Fiedler', 'Donald Trump']",['Marc Lawrence'],['John Powell'],['Marc Lawrence']
640,"['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken', 'Martin Sheen', 'Nathalie Baye', 'Amy Adams', 'James Brolin', 'Brian Howe', 'Frank John Hughes', 'Steve Eastin', 'Chris Ellis', 'John Finn', 'Jennifer Garner', 'Nancy Lenehan', 'Ellen Pompeo', 'Elizabeth Banks', 'Guy Thauvette', 'Candice Azzara', 'Matthew Kimbrough', 'Joshua Boyd', 'Kaitlin Doubleday', 'Kelly McNair', 'Jonathan Dankner', 'Maggie Mellin', 'Thomas Kopache', 'Margaret Travolta', 'Jimmie F. Skaggs', 'Alex Hyde-White', 'Lilyan Chauvin', 'Eugene Fleming', 'Robert Ruth', 'Jennifer Manley', 'James Morrison', 'Robert Symonds', 'Jennifer Kan', 'Robert Curtis Brown', 'Kelly Hutchinson', 'Steve Witting', 'Wendy Worthington', 'Jane Bodle', 'J. Patrick McCormack', 'Brian Goodman', 'Ray Proscia', 'Sarah Lancaster', 'Jill Matson', 'Mike Baldridge', 'Joel Ewing', 'Ritchie Montgomery', 'Jim Antonio', 'Angela Sorensen', 'Jonathan Brent', 'Benita Krista Nall', 'Shane Edelman', 'Andrew Meeks', 'Morgan Rusler', 'Jane Edith Wilson', 'Dave Hager', 'Kyle Davis', ""Patrick Thomas O'Brien"", 'Jaime Ray Newman', 'Deborah Kellner', 'Mercedes Cornett', 'Amy Acker', 'Robert Peters', 'James DuMont', 'Thomas Crawford', 'Sarah Rush', 'Malachi Throne', 'Alfred Dennis', 'Max Kerstein', 'Donna Kimball', 'Jan Munroe', 'Stephen Dunham', 'Brandon Keener', 'Jasmine Jessica Anthony', 'Anthony Powers', 'Lauren Cohn', 'Jeremy Howard', 'Jack Knight', 'Jamie Anderson', 'Kam Heskin', 'Ana Maria Quintana', 'Gerald R. Molen', 'Celine du Tertre', 'Stan Bly', 'Jamie Moss', 'Jessica Collins', 'Frank Abagnale Jr.', 'Roger Léger', 'Jean-François Blanchard', 'Mathieu Gaudreault', 'Guy-Daniel Tremblay', 'Alexander Bisping', 'Patrice Dussault ', 'Paul Todd', 'Jake Wagner', 'Ashley Cohen', 'Kelly Cohen', 'Ellis Hall', 'Steven Meizler', 'Fred Datig', 'Joe Garagiola, Sr.', 'Kitty Carlisle', 'Dominic Bond', 'Jean-François Brousseau', 'Francis Campeau', 'Raphaël Cardin', 'Marc-Antoine Côté', 'Antoine Drolet-Dumoulin', 'Léon Dussault-Gagné', 'Simon Houle-Gauthier', 'Vincent Généreux', 'Sébastien Jean', 'Pascal Larouche', 'William Lauzon', 'Florent Legault', 'Jason McNally', 'Julien Normandeau', 'David Parent-Laliberté', 'Alexandre Pepin', 'Nicolas Radeschi', 'Jonathan René', 'Samuel St-Amour']",['Steven Spielberg'],[],['Jeff Nathanson']
590,"['Nicole Kidman', 'Julianne Moore', 'Meryl Streep', 'Stephen Dillane', 'Miranda Richardson', 'George Loftus', 'Charley Ramm', 'Sophie Wyburd', 'Lyndsey Marshal', 'Linda Bassett', 'Christian Coulson', 'Michael Culkin', 'John C. Reilly', 'Toni Collette', 'Ed Harris', 'Allison Janney', 'Claire Danes', 'Jeff Daniels', 'Jack Rovello']",['Stephen Daldry'],['Philip Glass'],['David Hare']
423,"['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Maureen Lipman', 'Emilia Fox', 'Ed Stoppard', 'Julia Rayner', 'Jessica Kate Meyer', 'Michal Zebrowski', 'Wanja Mues', 'Richard Ridings', 'Nomi Sharron', 'Anthony Milner', 'Lucy Skeaping', 'Roddy Skeaping', 'Ben Harlan', 'Thomas Lawinky', 'Joachim Paul Assböck', 'Roy Smiles', 'Paul Bradley', 'Daniel Caltagirone', 'Andrzej Blumenfeld', 'Zbigniew Zamachowski', 'Detlev von Wangenheim', 'Popeck', 'Zofia Czerwińska', 'Udo Kroschwald', 'Uwe Rathsam', 'Joanna Brodzik', 'Katarzyna Bargiełowska', 'Maja Ostaszewska', 'John Bennett', 'Cyril Shaps', 'Wojciech Smolarz', 'Lech Mackiewicz', 'Ruth Platt', 'Peter Rappenglück', 'Ronan Vibert', 'Krzysztof Pieczyński', 'Katarzyna Figura', 'Valentine Pelka', 'Andrew Tiernan', 'Tom Strauss', 'Cezary Kosinski', 'Paweł Burczyk', 'Nina Franoszek', 'John Keogh', 'Rafał Mohr', 'Andrzej Pieczynski', 'Morgane Polanski', 'Grzegorz Artman', 'Adam Bauman', 'Andrzej Szenajch', 'Zbigniew Dziduch', 'Marian Dziędziel', 'Jerzy Góralczyk', 'Jaroslaw Kopaczewski', 'Patrick Lanagan', 'Dorota Liliental', 'Norbert Rakowski', 'Piotr Siejka', 'Tomasz Tyndyk', 'Andrzej Walden', 'Zbigniew Walerys', 'Maciej Winkler', 'Tadeusz Wojtych', 'Andrzej Zieliński', 'Paweł Małaszyński', 'Axel Prahl', 'Borys Szyc', 'Rafał Dajbor', 'Adrian Hood', 'Ryszard Kluge', 'Maciej Kowalewski']",['Roman Polanski'],['Wojciech Kilar'],['Ronald Harwood']
262,"['Robert De Niro', 'Jerry Lewis', 'Diahnne Abbott', 'Sandra Bernhard', 'Shelley Hack', 'Catherine Scorsese', 'Cathy Scorsese', 'Ralph Monaco', 'Frederick de Cordova', 'Ray Dittrich', 'Richard Dioguardi', 'Edgar J. Scherick', 'Ed Herlihy', 'Lou Brown', 'Tony Randall', 'Victor Borge', 'Joyce Brothers', 'Liza Minnelli', 'Martin Scorsese', 'Loretta Tupper', 'Peter Potulski', 'Vinnie Gonzales', 'Whitey Ryan', 'Doc Lawless', 'Charles Scorsese', 'Mardik Martin', 'Kim Chan', 'Joe Strummer', 'Ellen Foley', 'Paul Simonon', 'Tony Devon']",['Martin Scorsese'],['Robbie Robertson'],['Paul D. Zimmerman']
2262,"['Rosel Zech', 'Hilmar Thate', 'Annemarie Düringer', 'Doris Schade', 'Erik Schumann', 'Elisabeth Volkmann', 'Armin Mueller-Stahl', 'Rainer Werner Fassbinder', 'Cornelia Froboess']",['Rainer Werner Fassbinder'],['Peer Raben'],"['Rainer Werner Fassbinder', 'Pea Fröhlich', 'Peter Märthesheimer']"
1956,"['Casey Affleck', 'Matt Damon']",['Gus Van Sant'],['Arvo Pärt'],"['Matt Damon', 'Casey Affleck', 'Gus Van Sant']"
991,"['David Bowie', 'Rip Torn', 'Candy Clark', 'Tony Mascia', 'Buck Henry', 'Bernie Casey', 'Rick Riccardo', 'Linda Hutton', 'Hilary Holland', 'Jackson D. Kane', 'Adrienne La Russa']",['Nicolas Roeg'],"['John Phillips', 'Stomu Yamashta']",['Paul Mayersberg']
102,"['Sonja Richter', 'Nikolaj Lie Kaas', 'Mads Mikkelsen', 'Paprika Steen', 'Stine Bjerregaard', 'Birthe Neumann', 'Niels Olsen', 'Ulf Pilgaard', 'Ronnie Lorenzen', 'Anders Nyborg', 'Pelle Bang Sørensen', 'Ida Dwinger', 'Philip Zandén', 'Michel Castenholt', 'Birgitte Prins', 'Susanne Juhász', 'Hans Henrik Clemensen', 'Jens Basse Dam', 'Hanne Windfeld', 'Tina Gylling Mortensen']",['Susanne Bier'],['Jesper Winge Leisner'],['Anders Thomas Jensen']
1591,"['Juliane Köhler', 'Merab Ninidze', 'Sidede Onyulo', 'Matthias Habich', 'Lea Kurka', 'Karoline Eckertz', 'Gerd Heinz', 'Hildegard Schmahl', 'Maritta Horwarth', 'Regine Zimmermann', 'Marian Lösch', 'Gabrielle Odinis', 'Bettina Redlich', 'Julia Leidl', 'Mechthild Großmann', 'Bela Klentze', 'Peter Lenaeku', 'Silas Kerati', 'Kanyaman', 'Andy Rashleigh', 'Anthony Bate', 'David Michaels', 'Steve Weston', 'Diane Keen', 'Andrew Sachs']",['Caroline Link'],['Niki Reiser'],"['Caroline Link', 'Susanne Liebetrau']"
455,"['Parminder Nagra', 'Keira Knightley', 'Jonathan Rhys Meyers', 'Anupam Kher', 'Shaheen Khan', 'Frank Harper', 'Juliet Stevenson', 'Ameet Chana', 'Archie Panjabi', 'Pooja Shah', 'Preeya Kalidas', 'Ace Bhatti', 'Shobu Kapoor']",['Gurinder Chadha'],['Craig Pruess'],"['Gurinder Chadha', 'Guljit Bindra', 'Paul Mayeda Berges']"
2671,"['Nanako Matsushima', 'Miki Nakatani', 'Hiroyuki Sanada', 'Yuko Takeuchi', 'Hitomi Satô', 'Yôichi Numata', 'Yutaka Matsushige', 'Katsumi Muramatsu', 'Rikiya Ôtaka']",['Hideo Nakata'],[],['Hiroshi Takahashi']
6016,"['Nick Nolte', 'Tchéky Karyo', 'Nutsa Kukhianidze', 'Marc Lavoine', 'Saïd Taghmaoui', 'Gérard Darmon', 'Ouassini Embarek', 'Patricia Kell', 'Julien Maurel', 'Emir Kusturica', 'Ralph Fiennes', 'Roland Munter', 'Mark Polish', 'Michael Polish', 'James Quattrochi']",['Neil Jordan'],['Elliot Goldenthal'],"['Jean-Pierre Melville', 'Neil Jordan']"
2662,"['Sid Haig', 'Bill Moseley', 'Sheri Moon Zombie', 'Karen Black', 'Erin Daniels', 'Chris Hardwick', 'Rainn Wilson', 'Jennifer Jostyn', 'Tom Towles', 'Walton Goggins', 'Matthew McGrory', 'Robert Allen Mukes', 'Dennis Fimple', 'Jake McKinnon', 'Harrison Young', 'Irwin Keyes', 'Michael J. Pollard', 'Chad Bannon', 'William Bassett', 'David Reynolds', 'Joe Dobbs III', 'Judith Drake', 'Gregg Gibbs', 'Ken Johnson', 'Irvin Mosley Jr.', 'Tom Towles', 'Walter Phelan']",['Rob Zombie'],"['Rob Zombie', 'Scott Humphrey']",['Rob Zombie']
994,"['Dustin Hoffman', 'Susan George', 'Peter Vaughan', 'T. P. McKenna', 'Del Henney', 'Jim Norton', 'Donald Webster', 'Ken Hutchison', 'Len Jones', 'Sally Thomsett', 'Robert Keegan', 'Peter Arne', 'Cherina Schaer', 'Colin Welland', 'David Warner']",['Sam Peckinpah'],['Jerry Fielding'],"['David Zelag Goodman', 'Sam Peckinpah']"
5146,"['Michael Douglas', 'Albert Brooks', 'Ryan Reynolds', 'Candice Bergen', 'Lindsay Sloane', 'Maria Ricossa', 'Michael Bodnar', 'Vladimir Radian', 'Robin Tunney', 'Susan Aceron', 'Chang Tseng', 'Tamara Gorski', 'Boyd Banks']",['Andrew Fleming'],"['Klaus Badelt', 'James S. Levine']","['Ed Solomon', 'Nat Mauldin', 'Andrew Bergman']"
12,"['Albert Brooks', 'Ellen DeGeneres', 'Alexander Gould', 'Willem Dafoe', 'Brad Garrett', 'Allison Janney', 'Austin Pendleton', 'Stephen Root', 'Vicki Lewis', 'Joe Ranft', 'Geoffrey Rush', 'Andrew Stanton', 'Elizabeth Perkins', 'Nicholas Bird', 'Bob Peterson', 'Barry Humphries', 'Eric Bana', 'Bruce Spence', 'Bill Hunter', 'LuLu Ebeling', 'Jordan Ranft', 'Erica Beck', 'Erik Per Sullivan', 'John Ratzenberger']",['Andrew Stanton'],['Thomas Newman'],"['Andrew Stanton', 'Bob Peterson', 'David Reynolds']"
1088,"['Keisha Castle-Hughes', 'Rawiri Paratene', 'Vicky Haughton', 'Cliff Curtis', 'Grant Roa', 'Mana Taumaunu', 'Rachel House', 'Taungaroa Emile', 'Tammy Davis', 'Mabel Wharekawa', 'Rawinia Clarke', 'Tahei Simpson']",['Niki Caro'],['Lisa Gerrard'],['Niki Caro']
290,"['John Turturro', 'John Goodman', 'Judy Davis', 'Michael Lerner', 'Tony Shalhoub', 'John Mahoney', 'Jon Polito', 'Steve Buscemi', 'David Warrilow', 'Richard Portnow', 'Christopher Murney', 'I.M. Hobson', 'Harry Bugin', 'Lance Davis']",['Joel Coen'],['Carter Burwell'],"['Joel Coen', 'Ethan Coen']"
2470,"['Penélope Cruz', 'Gabino Diego', 'Ariadna Gil', 'Fernando Fernán Gómez', 'Agustín González', 'Miriam Díaz-Aroca', 'Chus Lampreave', 'Mary Carmen Ramírez', 'Jorge Sanz', 'Maribel Verdú', 'Michel Galabru']",['Fernando Trueba'],['Antoine Duhamel'],['Rafael Azcona']
2527,"['Michel Duchaussoy', 'Caroline Cellier', 'Jean Yanne', 'Marc Di Napoli', 'Anouk Ferjac', 'Louise Chevalier', 'Guy Marly', 'Lorraine Rainer', 'Stéphane Di Napoli', 'Dominique Zardi', 'Raymone', 'Michel Charrel', 'Bernard Papineau', 'Jacques Masson', 'Maurice Pialat', 'Jean-Louis Maury']",['Claude Chabrol'],['Pierre Jansen'],"['Claude Chabrol', 'Paul Gégauff']"
170,"['Cillian Murphy', 'Naomie Harris', 'Noah Huntley', 'Christopher Dunne', 'Emma Hitching', 'Alexander Delamere', 'Kim McGarrity', 'Brendan Gleeson', 'Megan Burns', 'Justin Hackney', 'Luke Mably', 'Stuart McQuarrie', 'Ricci Harnett', 'Leo Bill', 'Junior Laniyan', 'Ray Panthaki', 'Christopher Eccleston', 'Alex Palmer', 'Bindu De Stoppani', 'Jukka Hiltunen', 'David Schneider', 'Toby Sedgwick']",['Danny Boyle'],['John Murphy'],['Alex Garland']
216,"['Brigitte Mira', 'El Hedi ben Salem', 'Barbara Valentin', 'Irm Hermann', 'Elma Karlowa', 'Anita Bucher', 'Gusti Kreissl', 'Doris Mattes', 'Margit Symo', 'Katharina Herberg', 'Lilo Pempeit', 'Walter Sedlmayr', 'Rainer Werner Fassbinder', 'Karl Scheydt', 'Peter Gauhe', 'Marquard Bohm', 'Hark Bohm', 'Kurt Raab']",['Rainer Werner Fassbinder'],['Rainer Werner Fassbinder'],[]
1927,"['Eric Bana', 'Jennifer Connelly', 'Sam Elliott', 'Josh Lucas', 'Nick Nolte', 'Paul Kersey', 'Cara Buono', 'Stan Lee', 'Todd Tesen', 'Celia Weston', 'Mike Erwin', 'Lou Ferrigno', 'Regi Davis', 'Craig Damon', 'Daniel Dae Kim', 'Jesse Corti', 'Toni Kallen']",['Ang Lee'],['Danny Elfman'],"['John Turman', 'Michael France', 'James Schamus']"
296,"['Arnold Schwarzenegger', 'Nick Stahl', 'Claire Danes', 'Kristanna Loken', 'David Andrews', 'Mark Famiglietti', 'Earl Boen', 'Moira Harris', 'Chopper Bernet', 'Christopher Lawford', 'Alana Curry', 'Chris Hardwick', 'Robert Alonzo', 'Susan Merson']",['Jonathan Mostow'],['Marco Beltrami'],"['John D. Brancato', 'Michael Ferris']"
22,"['Johnny Depp', 'Geoffrey Rush', 'Orlando Bloom', 'Keira Knightley', 'Jack Davenport', 'Jonathan Pryce', 'Kevin McNally', 'Zoe Saldana', 'Lee Arenberg', 'Mackenzie Crook', ""Damian O'Hare"", 'Treva Etienne', 'Michael Berry Jr.', 'David Bailie', 'Christopher S. Capp', 'Martin Klebba', 'Isaac C. Singleton Jr.', 'Giles New', 'Angus Barnett', 'Greg Ellis', 'Guy Siner', 'Ralph P. Martin', 'Paula J. Newman', 'Paul Keith', 'Dylan Smith', 'Lucinda Dryzek', 'Lauren Maher', 'Vanessa Branch', 'Luke de Woolfson', 'Michael Sean Tighe', 'Dustin Seavey', 'Christian Martin', 'Trevor Goddard', 'Vince Lozano', 'Matthew Bowyer', 'Brye Cooper', 'Ben Wilson', 'Antonio Valentino', 'Mike Babcock', 'Owen Finnegan', 'Ian McIntyre', 'Israel Aduramo', 'Sam Roberts', 'Ben Roberts', 'Félix Castro', 'Mike Haberecht', 'Rudolph McCollum', 'Gerard J. Reyes', 'M. Scott Shields', 'Christopher Sullivan', 'Craig Thomson', 'Fred Toft', 'Jerry Gauny', 'Maxie J. Santillan Jr.', 'Michael Earl Lane', 'David Patykewich', 'Tommy Schooler', 'Finneus Egan', 'D.P. FitzGerald', 'Tobias McKinney', 'Michael A. Thompson', 'Michael W. Williams', 'Jose Zelaya', 'Don LaDaga', 'LeJon', 'Gregory Alosio', 'Jordi Caballero', 'Paul Gagné', 'Joe Grisaffi', 'James McAuley']",['Gore Verbinski'],['Klaus Badelt'],"['Ted Elliott', 'Terry Rossio']"
8961,"['Martin Lawrence', 'Will Smith', 'Jordi Mollà', 'Gabrielle Union', 'Peter Stormare', 'Theresa Randle', 'Joe Pantoliano', 'Michael Shannon', 'Jon Seda', 'Yul Vazquez', 'Jason Manuel Olazabal', 'Otto Sanchez', 'Henry Rollins', 'Antoni Corone', 'Gary Nickens', 'John Salley', 'Oleg Taktarov', 'Michael Bay', 'Ron Madoff', 'Peter Donald Badalamenti II', 'Jay Rasumny']",['Michael Bay'],['Trevor Rabin'],"['Ron Shelton', 'Jerry Stahl']"
3101,"['Kevin Kline', 'Tracey Ullman', 'Joan Plowright', 'River Phoenix', 'William Hurt', 'Keanu Reeves', 'James Gammon', 'Jack Kehler', 'Victoria Jackson', 'Miriam Margolyes', 'Alisan Porter', 'Jon Kasdan', 'Heather Graham', 'Michelle Joyner', 'Shiri Appleby']",['Lawrence Kasdan'],['James Horner'],[]
936,"['David Niven', 'Peter Sellers', 'Robert Wagner', 'Capucine', 'Brenda De Banzie', 'Colin Gordon', 'John Le Mesurier', 'James Lanphier', 'Guy Thomajan', 'Michael Trubshawe', 'Riccardo Billi', 'Meri Welles', 'Martin Miller', 'Fran Jeffries', 'Claudia Cardinale', 'John Bartha', 'William Bryant', 'Mario Fabrizi', 'Eugene Walter', 'Wael Zuaiter']",['Blake Edwards'],['Henry Mancini'],"['Maurice Richlin', 'Blake Edwards']"
333,"['Rahul Khanna', 'Lisa Ray', 'Moushumi Chatterjee', 'Dina Pathak', 'Kulbhushan Kharbanda', 'Ranjit Chowdhry', 'Jessica Paré', 'Rishma Malik', 'Jazz Mann', 'Arjun Lombardi-Singh', 'Leesa Gaspari', 'Neelam Mansingh', 'Mike Deol', 'Jolly Bader', 'Ronica Sajnani', 'Jeremy Chow', ""Damon D'Oliveira"", 'Nicky Gill', 'Nicole Innis', 'Rohan Bader', 'Terry Stevens', 'Rupinder Nagra', 'Anne Mroczkowski', 'Monisha Randhawa', 'Pragna Desai', 'Akshaye Khanna']",['Deepa Mehta'],[],[]
2722,"['Ernesto Alterio', 'Paz Vega', 'Guillermo Toledo', 'Natalia Verbeke', 'Alberto San Juan', 'María Esteve', 'Ramón Barea', 'Nathalie Poza', 'Carol Salvador', 'Geli Albaladejo', 'Blanca Marsillach', 'Coté Soler', 'Luis Bermejo', 'Curro Iglesias', 'Javier Gutiérrez', 'Mohamed Khashoggi', 'Daniel González', 'Roma Alfaro', 'Coral Ortega', 'Dacia González', 'Mercedes del Castillo', 'Julio Viero', 'Julio Reches', 'Leticia Dolera', 'Secun de la Rosa']",['Emilio Martínez Lázaro'],[],[]
153,"['Bill Murray', 'Scarlett Johansson', 'Anna Faris', 'Giovanni Ribisi', 'Akiko Takeshita', 'Kazuyoshi Minamimagoe', 'Kazuko Shibata', 'Take', 'Fumihiro Hayashi', 'Hiroko Kawasaki', 'Daikon', 'Catherine Lambert', 'Daiamondo Yukai', 'Akiko Monô', 'Françoise Dubois', 'Gregory Pekar', 'Ikuko Takahashi', 'Osamu Shigematu', 'Takashi Fujii', 'Lisle Wilkerson', 'Nancy Steiner', 'Kazuo Yamada']",['Sofia Coppola'],['Kevin Shields'],['Sofia Coppola']
2687,"['Chevy Chase', 'Daryl Hannah', 'Sam Neill', 'Michael McKean', 'Stephen Tobolowsky', 'Jim Norton', 'Pat Skipper', 'Paul Perri', 'Richard Epcar', 'Steven Barr', 'Gregory Paul Martin', 'Patricia Heaton']",['John Carpenter'],['Shirley Walker'],"['Robert Collector', 'Dana Olsen', 'William Goldman']"
277,"['Kate Beckinsale', 'Scott Speedman', 'Michael Sheen', 'Shane Brolly', 'Bill Nighy', 'Erwin Leder', 'Sophia Myles', 'Robbie Gee', 'Wentworth Miller', 'Kevin Grevioux', 'Zita Görög', 'Scott McElroy', 'Richard Cetrone', 'Mike Mukatis', 'Dennis J. Kozeluh', 'Todd Schneider', 'Sándor Bolla', 'Hank Amos', 'Zsuzsa Barsi', 'Andreas Patton', 'Danny McBride', 'Jázmin Dammak', 'Judit Kuchta', 'Vanessa Nagy', 'Atilla Pinke', 'Ildikó Kovács', 'Sándor Boros', 'János Oláh', 'Brian Steele', 'Kurt Carley', 'Rana Morrison', 'Zoltan Papp']",['Len Wiseman'],['Paul Haslinger'],['Danny McBride']
20,"['Sarah Polley', 'Amanda Plummer', 'Scott Speedman', 'Leonor Watling', 'Deborah Harry', 'Maria de Medeiros', 'Julian Richings', 'Jessica Amlee', 'Kenya Jo Kennedy', 'Camille Martinez', 'Alfred Molina', 'Mark Ruffalo']",['Isabel Coixet'],['Alfonso Vilallonga'],[]
837,"['James Woods', 'Sonja Smits', 'Deborah Harry', 'Peter Dvorsky', 'Jack Creley', 'Lynne Gorman', 'Julie Khaner', 'Reiner Schwarz', 'David Bolt', 'Lally Cadeau', 'Leslie Carlson', 'Henry Gomez', 'Harvey Chao', 'David Tsubouchi', 'Kay Hawtrey', 'Sam Malkin', 'Bob Church', 'Jayne Eastwood', 'Franciszka Hedland', 'David Cronenberg']",['David Cronenberg'],['Howard Shore'],[]
1358,"['Stephen Hawking', 'Isobel Hawking', 'Janet Humphrey', 'Mary Hawking']",['Errol Morris'],[],[]
3087,"['James Cagney', 'Joan Leslie', 'Walter Huston', 'Richard Whorf', 'Irene Manning', 'George Tobias', 'Rosemary DeCamp', 'Jeanne Cagney', 'Frances Langford', 'George Barbier', 'Walter Catlett', 'Douglas Croft', 'Eddie Foy Jr.', 'Minor Watson', 'Chester Clute', 'Odette Myrtil', 'Patsy Parsons', 'S.Z. Sakall', 'Jack Young']",['Michael Curtiz'],"['Heinz Roemheld', 'Ray Heindorf']","['Robert Buckner', 'Edmund Joseph', 'Julius J. Epstein', 'Philip G. Epstein']"
2116,"['Denzel Washington', 'Eva Mendes', 'Sanaa Lathan', 'John Billingsley', 'Dean Cain', 'Alex Carter', 'Antoni Corone', 'Robert Baker', 'Ron Madoff', 'Terry Loughlin', 'Nora Dunn', 'Jesse Beaton']",['Carl Franklin'],['Graeme Revell'],['David Collard']
